Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-01-31 00:00:00-05:00,111.78400001525878,112.30550041198731,110.90650024414063,111.46499977111816,720.2,0.0,0.0
2012-02-29 00:00:00-05:00,118.60400123596192,119.5270004272461,117.93850021362304,119.01050071716308,985.3,0.0,0.0
2012-03-31 00:00:00-04:00,124.42363565618342,125.43636287342419,123.67409133911133,124.544545953924,730.2727272727273,0.0,0.0
2012-04-30 00:00:00-04:00,120.33949928283691,121.07999992370605,119.49649963378906,120.48650016784669,638.9,0.0,0.0
2012-05-31 00:00:00-04:00,110.80999998612837,111.27363621104847,109.73863671042703,110.43318245627664,1397.9545454545455,0.0,0.0
2012-06-30 00:00:00-04:00,96.01571400960286,96.97190493629093,94.9990477789016,95.92714327857608,1174.857142857143,0.0,0.0
2012-07-31 00:00:00-04:00,102.50428553989956,103.37619054885138,101.9000004359654,102.86428615025112,1172.6666666666667,0.0,0.0
2012-08-31 00:00:00-04:00,112.40478250254755,113.24521769648013,111.75782610022503,112.67826113493547,2251.521739130435,0.0,0.0
2012-09-30 00:00:00-04:00,112.77411786247703,113.293529734892,111.85117743997013,112.61470525404987,1194.4117647058824,0.0,0.0
2012-10-31 00:00:00-04:00,111.59105320980674,112.4247364244963,110.72842126143605,111.62105279219777,693.2105263157895,0.0,0.0
2012-11-30 00:00:00-05:00,109.35700035095215,110.20849952697753,108.52250022888184,109.46200065612793,610.35,0.0,0.0
2012-12-31 00:00:00-05:00,109.45388878716363,109.98333358764648,108.7749998304579,109.30277803209093,821.7777777777778,0.0,0.0
2013-01-31 00:00:00-05:00,112.12333352225167,112.62095278785343,111.6452386038644,112.26809583391461,2551.6190476190477,0.0,0.0
2013-02-28 00:00:00-05:00,116.33736941688939,116.72368380897923,115.58631656044408,116.08263156288548,3565.842105263158,0.0,0.0
2013-03-31 00:00:00-04:00,109.514209948088,110.06842041015625,108.83473647268195,109.52052588211863,3193.0526315789475,0.0,0.0
2013-04-30 00:00:00-04:00,103.76545472578569,104.3086367520419,102.64545475352894,103.56681893088601,4288.818181818182,0.0,0.0
2013-05-31 00:00:00-04:00,103.09454519098455,103.7795455239036,102.30681852860884,103.21545514193448,4731.454545454545,0.0,0.0
2013-06-30 00:00:00-04:00,103.06157844945004,103.72842166298314,102.32578960217927,103.1426319323088,5679.684210526316,0.0,0.0
2013-07-31 00:00:00-04:00,107.14761897495815,107.81761896042596,106.71904718308221,107.49190484909784,5524.428571428572,0.0,0.0
2013-08-31 00:00:00-04:00,110.22380937848773,110.9019045148577,109.60619063604446,110.51190512520927,5851.0952380952385,0.0,0.0
